GEOID,year,pop,foreign,ALAND,msaid,density
04013816800,2011,158,253,6434654,38060,24.554544813132146
04013816800,2012,206.0,250.0,6434654,38060,32.0141533639571
04013816800,2013,221.0,243.0,6434654,38060,34.3452810360899
04013816800,2014,282.0,132.0,6434654,38060,43.82520023609661
04013816800,2015,380.0,133.0,6434654,38060,59.05523436069756
04013817100,2010,436.0,388.0,6900608,38060,63.18283838177738
04013817100,2011,378,336,6900608,38060,54.77778189979781
04013817100,2012,335.0,392.0,6900608,38060,48.54644692177849
04013817100,2013,305.0,382.0,6900608,38060,44.19900391385802
04013817100,2014,310.0,410.0,6900608,38060,44.923577748511434
04013817100,2015,328.0,546.0,6900608,38060,47.53204355326371
04013817400,2010,215.0,98.0,2616275,38060,82.1779056100754
04013817400,2011,181,58,2616275,38060,69.18232983917974
04013817400,2012,200.0,49.0,2616275,38060,76.44456335820966
04013817400,2013,212.0,49.0,2616275,38060,81.03123715970226
04013817400,2014,225.0,105.0,2616275,38060,86.00013377798587
04013817400,2015,237.0,124.0,2616275,38060,90.58680757947846
04013817500,2010,183.0,103.0,2630982,38060,69.55577803268895
04013817500,2011,149,80,2630982,38060,56.63284659492159
04013817500,2012,167.0,78.0,2630982,38060,63.47439853256312
04013817500,2013,176.0,104.0,2630982,38060,66.8951745013839
04013817500,2014,199.0,121.0,2630982,38060,75.63715753281475
04013817500,2015,218.0,121.0,2630982,38060,82.85879568921415
04013817600,2010,45.0,277.0,45013898,38060,0.9996912509109964
04013817600,2011,61,112,45013898,38060,1.355137029012684
04013817600,2012,89.0,151.0,45013898,38060,1.9771671406906373
04013817600,2013,106.0,181.0,45013898,38060,2.3548282799236806
04013817600,2014,116.0,171.0,45013898,38060,2.5769818912372355
04013817600,2015,139.0,169.0,45013898,38060,3.0879351972584113
04013941100,2010,0.0,0.0,90378183,38060,0.0
04013941100,2013,0.0,0.0,90378183,38060,0.0
04013980500,2010,0.0,0.0,3584287,38060,0.0
04013980500,2011,0,0,3584287,38060,0.0
04013980500,2012,0.0,0.0,3584287,38060,0.0
04013980600,2010,0.0,0.0,9912304,38060,0.0
04013980600,2011,0,0,9912304,38060,0.0
04013980600,2012,0.0,0.0,9912304,38060,0.0
04013980600,2013,0.0,0.0,9912304,38060,0.0
04013980600,2014,0.0,0.0,9912304,38060,0.0
04013980600,2015,11.0,0.0,9912304,38060,1.1097319049133278
04019000100,2010,27.0,69.0,777385,46060,34.73182528605517
04019000100,2011,41,57,777385,46060,52.74091987882452
04019000100,2012,51.0,59.0,777385,46060,65.60455887365977
04019000100,2013,62.0,45.0,777385,46060,79.75456176797854
04019000100,2014,71.0,51.0,777385,46060,91.33183686333027
04019000100,2015,101.0,56.0,777385,46060,129.92275384783602
04019000200,2010,192.0,963.0,1944693,46060,98.73023659775605
04019000200,2011,207,1097,1944693,46060,106.44353633195573
04019000200,2012,213.0,1226.0,1944693,46060,109.52885622563561
04019000200,2013,203.0,1092.0,1944693,46060,104.38665640283583
04019000200,2014,197.0,1267.0,1944693,46060,101.30133650915595
04019000200,2015,186.0,1173.0,1944693,46060,95.64491670407617
04019000300,2010,107.0,233.0,1250509,46060,85.56515786771627
04019000300,2011,131,224,1250509,46060,104.75734281000777
04019000300,2012,157.0,238.0,1250509,46060,125.54887649749021
04019000300,2013,184.0,288.0,1250509,46060,147.14008455756814
04019000300,2014,219.0,345.0,1250509,46060,175.12868759840993
04019000300,2015,242.0,275.0,1250509,46060,193.52119816810594
04019000400,2010,186.0,293.0,1874753,46060,99.21306966837764
04019000400,2011,234,238,1874753,46060,124.81644248602349
04019000400,2012,251.0,229.0,1874753,46060,133.88430369227308
04019000400,2013,264.0,267.0,1874753,46060,140.81855049705214
04019000400,2014,284.0,324.0,1874753,46060,151.48662250440458
04019000400,2015,312.0,306.0,1874753,46060,166.42192331469798
04019000500,2010,743.0,834.0,2417265,46060,307.3721747512168
04019000500,2011,1077,759,2417265,46060,445.54486165149456
04019000500,2012,1076.0,822.0,2417265,46060,445.1311709721524
04019000500,2013,1106.0,788.0,2417265,46060,457.5418913524169
04019000500,2014,1119.0,828.0,2417265,46060,462.9198701838648
04019000500,2015,1153.0,957.0,2417265,46060,476.9853532814979
04019000600,2010,263.0,284.0,2824435,46060,93.11596832640865
04019000600,2011,289,336,2824435,46060,102.32134922559733
04019000600,2012,298.0,520.0,2824435,46060,105.50782722916264
04019000600,2013,312.0,490.0,2824435,46060,110.46457079026425
04019000600,2014,315.0,443.0,2824435,46060,111.52673012478601
04019000600,2015,313.0,395.0,2824435,46060,110.8186239017715
04019000700,2010,271.0,1052.0,3219653,46060,84.17056123749983
04019000700,2011,283,834,3219653,46060,87.89767096019354
04019000700,2012,276.0,531.0,3219653,46060,85.72352362195554
04019000700,2013,251.0,350.0,3219653,46060,77.95871169967695
04019000700,2014,246.0,426.0,3219653,46060,76.40574931522124
04019000700,2015,252.0,663.0,3219653,46060,78.2693041765681
04019001000,2010,82.0,299.0,1116445,46060,73.44741568102324
04019001000,2011,111,254,1116445,46060,99.42272122675098
04019001000,2012,138.0,210.0,1116445,46060,123.60662639001474
04019001000,2013,149.0,225.0,1116445,46060,133.45932849356663
04019001000,2014,169.0,141.0,1116445,46060,151.37333231820645
04019001000,2015,193.0,158.0,1116445,46060,172.87013690777422
04019001100,2010,183.0,370.0,1251297,46060,146.24825281288136
04019001100,2011,244,406,1251297,46060,194.99767041717516
04019001100,2012,259.0,405.0,1251297,46060,206.98523212314902
04019001100,2013,313.0,366.0,1251297,46060,250.140454264655
04019001100,2014,336.0,453.0,1251297,46060,268.52138221381495
04019001100,2015,375.0,380.0,1251297,46060,299.6890426493471
04019001304,2010,259.0,2002.0,1622243,46060,159.65548934407485
04019001304,2011,246,1988,1622243,46060,151.6418933538317
04019001304,2012,235.0,1428.0,1622243,46060,144.86115828516444
04019001304,2013,209.0,1223.0,1622243,46060,128.83396630467817
04019001304,2014,211.0,1238.0,1622243,46060,130.06682722625402
04019001304,2015,203.0,1200.0,1622243,46060,125.13538353995054
04019001600,2010,272.0,379.0,2334102,46060,116.53303925878132
04019001600,2011,291,429,2334102,46060,124.6732147952403
04019001600,2012,306.0,443.0,2334102,46060,131.09966916612896
04019001600,2013,331.0,372.0,2334102,46060,141.81042645094345
04019001600,2014,336.0,314.0,2334102,46060,143.95257790790635
04019001600,2015,332.0,283.0,2334102,46060,142.23885674233603
04019001801,2010,337.0,853.0,2429820,46060,138.69340115728738
04019001801,2011,317,640,2429820,46060,130.46233877406559
04019001801,2012,303.0,815.0,2429820,46060,124.70059510581031
04019001801,2013,279.0,641.0,2429820,46060,114.82332024594413
04019001801,2014,258.0,518.0,2429820,46060,106.18070474356125
04019001801,2015,250.0,799.0,2429820,46060,102.88827979027253
04019001802,2010,144.0,478.0,1126134,46060,127.87110592522738
04019001802,2011,130,338,1126134,46060,115.4391928491636
04019001802,2012,130.0,218.0,1126134,46060,115.4391928491636
04019001802,2013,139.0,193.0,1126134,46060,123.43113696949032
04019001802,2014,155.0,231.0,1126134,46060,137.63903762784892
04019001802,2015,163.0,235.0,1126134,46060,144.7429879570282
04019002000,2010,343.0,1287.0,4848457,46060,70.74415633674796
04019002000,2011,362,1211,4848457,46060,74.66292884519756
04019002000,2012,342.0,824.0,4848457,46060,70.53790515209272
04019002000,2013,323.0,721.0,4848457,46060,66.61913264364311
04019002000,2014,299.0,767.0,4848457,46060,61.669104211917315
04019002000,2015,282.0,720.0,4848457,46060,58.16283407277821
04019002202,2010,199.0,805.0,4121314,46060,48.28557105816252
04019002202,2011,194,971,4121314,46060,47.07236575519361
04019002202,2012,180.0,928.0,4121314,46060,43.675390906880665
04019002202,2013,184.0,1078.0,4121314,46060,44.64595514925579
04019002202,2014,168.0,886.0,4121314,46060,40.76369817975529
04019002202,2015,190.0,1023.0,4121314,46060,46.10180151281848
04019002503,2010,247.0,1019.0,2781210,46060,88.8102660352868
04019002503,2011,255,1117,2781210,46060,91.68671189877787
04019002503,2012,256.0,1364.0,2781210,46060,92.04626763171426
04019002503,2013,276.0,1196.0,2781210,46060,99.23738229044194
04019002503,2014,290.0,1341.0,2781210,46060,104.2711625515513
04019002503,2015,280.0,1124.0,2781210,46060,100.67560522218747
04019002602,2010,237.0,993.0,2095778,46060,113.08449654495848
04019002602,2011,231,942,2095778,46060,110.22159789825068
04019002602,2012,234.0,652.0,2095778,46060,111.65304722160458
04019002602,2013,233.0,759.0,2095778,46060,111.17589744715328
04019002602,2014,205.0,509.0,2095778,46060,97.81570376251683
04019002602,2015,220.0,617.0,2095778,46060,104.97295037928636
04019002603,2010,126.0,810.0,856954,46060,147.03239613794906
04019002603,2011,130,680,856954,46060,151.70009125343952
04019002603,2012,153.0,668.0,856954,46060,178.53933816750958
04019002603,2013,183.0,814.0,856954,46060,213.54705153368792
04019002603,2014,221.0,1136.0,856954,46060,257.8901551308472
04019002603,2015,232.0,1314.0,856954,46060,270.7263166984459
04019002801,2010,121.0,275.0,1126149,46060,107.4458175605537
04019002801,2011,102,193,1126149,46060,90.57416025765686
04019002801,2012,101.0,126.0,1126149,46060,89.68617829434649
04019002801,2013,109.0,183.0,1126149,46060,96.79003400082938
04019002801,2014,113.0,270.0,1126149,46060,100.34196185407082
04019002801,2015,122.0,302.0,1126149,46060,108.33379952386407
04019002803,2010,139.0,81.0,839613,46060,165.55246286086566
04019002803,2011,163,152,839613,46060,194.1370607649
04019002803,2012,176.0,80.0,839613,46060,209.62038462958532
04019002803,2013,175.0,64.0,839613,46060,208.4293597169172
04019002803,2014,172.0,86.0,839613,46060,204.8562849789129
04019002803,2015,196.0,169.0,839613,46060,233.44088288294728
04019002904,2010,269.0,537.0,2897305,46060,92.84490241793667
04019002904,2011,267,504,2897305,46060,92.15460574568435
04019002904,2012,285.0,312.0,2897305,46060,98.36727579595521
04019002904,2013,309.0,346.0,2897305,46060,106.65083586298302
04019002904,2014,328.0,187.0,2897305,46060,113.20865424938003
04019002904,2015,327.0,257.0,2897305,46060,112.86350591325387
04019003002,2010,227.0,736.0,2669144,46060,85.04599227317821
04019003002,2011,270,716,2669144,46060,101.15602605179788
04019003002,2012,272.0,486.0,2669144,46060,101.90532994847786
04019003002,2013,254.0,233.0,2669144,46060,95.161594878358
04019003002,2014,260.0,187.0,2669144,46060,97.40950656839796
04019003002,2015,285.0,343.0,2669144,46060,106.77580527689776
04019003003,2010,196.0,381.0,2053859,46060,95.43011472549966
04019003003,2011,240,403,2053859,46060,116.85320170469346
04019003003,2012,244.0,524.0,2053859,46060,118.80075506643834
04019003003,2013,240.0,556.0,2053859,46060,116.85320170469346
04019003003,2014,273.0,512.0,2053859,46060,132.9205169390888
04019003003,2015,266.0,591.0,2053859,46060,129.51229855603526
04019003200,2010,311.0,438.0,2982154,46060,104.28703547838239
04019003200,2011,339,587,2982154,46060,113.67622195232038
04019003200,2012,326.0,928.0,2982154,46060,109.31695680370632
04019003200,2013,309.0,918.0,2982154,46060,103.61637930167255
04019003200,2014,318.0,791.0,2982154,46060,106.6343320968669
04019003200,2015,311.0,853.0,2982154,46060,104.28703547838239
04019003303,2010,225.0,392.0,3004756,46060,74.88128819777712
04019003303,2011,246,488,3004756,46060,81.87020842956966
04019003303,2012,253.0,428.0,3004756,46060,84.19984850683383
04019003303,2013,264.0,480.0,3004756,46060,87.86071148539183
04019003303,2014,285.0,554.0,3004756,46060,94.84963171718435
04019003303,2015,310.0,553.0,3004756,46060,103.1697748502707
04019003304,2010,143.0,503.0,1901657,46060,75.19757769145541
04019003304,2011,152,598,1901657,46060,79.93029237133722
04019003304,2012,191.0,612.0,1901657,46060,100.43872265082504
04019003304,2013,215.0,740.0,1901657,46060,113.05929513050987
04019003304,2014,225.0,652.0,1901657,46060,118.31786699704521
04019003304,2015,243.0,558.0,1901657,46060,127.78329635680882
04019003600,2010,331.0,298.0,43976735,46060,7.526707019063602
04019003600,2011,469,210,43976735,46060,10.664729885017612
04019003600,2012,488.0,183.0,43976735,46060,11.09677651148954
04019003600,2013,460.0,269.0,43976735,46060,10.460076219846698
04019003600,2014,468.0,236.0,43976735,46060,10.641990588887511
04019003600,2015,473.0,299.0,43976735,46060,10.75568706953802
04019003704,2010,328.0,1520.0,1469431,46060,223.2156528615498
04019003704,2011,348,1565,1469431,46060,236.82636340188822
04019003704,2012,346.0,1102.0,1469431,46060,235.46529234785436
04019003704,2013,322.0,1174.0,1469431,46060,219.1324396994483
04019003704,2014,347.0,1271.0,1469431,46060,236.1458278748713
04019003704,2015,366.0,1341.0,1469431,46060,249.07600288819276
04019003705,2010,349.0,1166.0,2605071,46060,133.96947722346147
04019003705,2011,360,1203,2605071,46060,138.19201088953048
04019003705,2012,395.0,1576.0,2605071,46060,151.62734528156813
04019003705,2013,404.0,1293.0,2605071,46060,155.0821455538064
04019003705,2014,406.0,1355.0,2605071,46060,155.8498789476371
04019003705,2015,386.0,1369.0,2605071,46060,148.1725450093299
04019003707,2010,149.0,1013.0,1522818,46060,97.84491646408173
04019003707,2011,152,1015,1522818,46060,99.81494833919746
04019003707,2012,230.0,1095.0,1522818,46060,151.03577709220667
04019003707,2013,298.0,1126.0,1522818,46060,195.68983292816347
04019003707,2014,334.0,749.0,1522818,46060,219.3302154295523
04019003707,2015,411.0,1017.0,1522818,46060,269.8943668908563
04019003801,2010,250.0,1399.0,1157771,46060,215.93216620557953
04019003801,2011,249,1231,1157771,46060,215.06843754075717
04019003801,2012,257.0,1093.0,1157771,46060,221.97826685933575
04019003801,2013,232.0,921.0,1157771,46060,200.38505023877778
04019003801,2014,274.0,1007.0,1157771,46060,236.66165416131514
04019003801,2015,290.0,1062.0,1157771,46060,250.48131279847223
04019003901,2010,152.0,523.0,1897095,46060,80.12250309025114
04019003901,2011,178,426,1897095,46060,93.82766809253094
04019003901,2012,191.0,418.0,1897095,46060,100.68025059367085
04019003901,2013,221.0,519.0,1897095,46060,116.49390251937831
04019003901,2014,228.0,468.0,1897095,46060,120.18375463537673
04019003901,2015,254.0,498.0,1897095,46060,133.88891963765653
04019003903,2010,211.0,878.0,2293921,46060,91.98224350359058
04019003903,2011,225,800,2293921,46060,98.08533075027432
04019003903,2012,264.0,815.0,2293921,46060,115.08678808032185
04019003903,2013,293.0,690.0,2293921,46060,127.7288973770239
04019003903,2014,331.0,951.0,2293921,46060,144.2944199037369
04019003903,2015,351.0,926.0,2293921,46060,153.01311597042792
04019004008,2010,349.0,330.0,2496895,46060,139.77359880972165
04019004008,2011,369,434,2496895,46060,147.78354716557965
04019004008,2012,408.0,403.0,2496895,46060,163.4029464595027
04019004008,2013,412.0,429.0,2496895,46060,165.00493613067428
04019004008,2014,424.0,480.0,2496895,46060,169.8109051441891
04019004008,2015,429.0,464.0,2496895,46060,171.8133922331536
04019004011,2010,388.0,706.0,3679836,46060,105.4394815421122
04019004011,2011,399,483,3679836,46060,108.42874519407931
04019004011,2012,372.0,482.0,3679836,46060,101.09146168470552
04019004011,2013,364.0,1023.0,3679836,46060,98.91745175600217
04019004011,2014,372.0,1434.0,3679836,46060,101.09146168470552
04019004011,2015,364.0,1218.0,3679836,46060,98.91745175600217
04019004032,2010,273.0,159.0,3369955,46060,81.00998381284023
04019004032,2011,307,173,3369955,46060,91.09913930601446
04019004032,2012,297.0,215.0,3369955,46060,88.13174063155147
04019004032,2013,284.0,282.0,3369955,46060,84.27412235474954
04019004032,2014,314.0,328.0,3369955,46060,93.17631837813857
04019004032,2015,324.0,259.0,3369955,46060,96.1437170526016
04019004033,2010,230.0,159.0,1286468,46060,178.78408168722424
04019004033,2011,247,211,1286468,46060,191.998557290193
04019004033,2012,248.0,241.0,1286468,46060,192.77587938448528
04019004033,2013,282.0,311.0,1286468,46060,219.20483059042277
04019004033,2014,302.0,300.0,1286468,46060,234.75127247626835
04019004033,2015,306.0,365.0,1286468,46060,237.86056085343748
04019004036,2010,226.0,190.0,1264675,46060,178.70203807302272
04019004036,2011,243,154,1264675,46060,192.1442267776306
04019004036,2012,227.0,103.0,1264675,46060,179.4927550556467
04019004036,2013,233.0,67.0,1264675,46060,184.23705695139068
04019004036,2014,230.0,72.0,1264675,46060,181.86490600351868
04019004036,2015,220.0,135.0,1264675,46060,173.95773617727875
04019004037,2010,245.0,840.0,1302524,46060,188.09634217872377
04019004037,2011,244,643,1302524,46060,187.32860200656572
04019004037,2012,250.0,371.0,1302524,46060,191.93504303951406
04019004037,2013,255.0,256.0,1302524,46060,195.77374390030434
04019004037,2014,254.0,203.0,1302524,46060,195.00600372814628
04019004037,2015,265.0,209.0,1302524,46060,203.45114562188488
04019004039,2010,200.0,373.0,1130341,46060,176.9377559515226
04019004039,2011,204,353,1130341,46060,180.47651107055304
04019004039,2012,202.0,410.0,1130341,46060,178.70713351103782
04019004039,2013,209.0,295.0,1130341,46060,184.8999549693411
04019004039,2014,211.0,273.0,1130341,46060,186.66933252885633
04019004039,2015,221.0,361.0,1130341,46060,195.51622032643246
04019004043,2010,358.0,399.0,2584014,46060,138.54414101471588
04019004043,2011,369,426,2584014,46060,142.80108389505628
04019004043,2012,359.0,316.0,2584014,46060,138.9311358220195
04019004043,2013,355.0,358.0,2584014,46060,137.38315659280485
04019004043,2014,365.0,274.0,2584014,46060,141.2531046658416
04019004043,2015,362.0,294.0,2584014,46060,140.09212024393057
04019004049,2010,195.0,279.0,2589800,46060,75.29538960537494
04019004049,2011,195,163,2589800,46060,75.29538960537494
04019004049,2012,197.0,185.0,2589800,46060,76.06765001158391
04019004049,2013,199.0,171.0,2589800,46060,76.83991041779288
04019004049,2014,200.0,132.0,2589800,46060,77.22604062089736
04019004049,2015,206.0,201.0,2589800,46060,79.54282183952428
04019004052,2010,186.0,155.0,668848186,46060,0.2780900118939696
04019004052,2011,210,142,668848186,46060,0.31397259407383665
04019004052,2012,229.0,144.0,668848186,46060,0.34237963829956475
04019004052,2013,258.0,162.0,668848186,46060,0.3857377584335707
04019004052,2014,308.0,205.0,668848186,46060,0.46049313797496044
04019004052,2015,323.0,183.0,668848186,46060,0.48291975183737734
04019004054,2010,136.0,178.0,3745088,46060,36.31423347061538
04019004054,2011,147,172,3745088,46060,39.251414118973976
04019004054,2012,163.0,132.0,3745088,46060,43.523676880222844
04019004054,2013,189.0,136.0,3745088,46060,50.46610386725225
04019004054,2014,215.0,130.0,3745088,46060,57.40853085428166
04019004054,2015,247.0,115.0,3745088,46060,65.9530563767794
04019004055,2010,305.0,565.0,8226992,46060,37.07308819553975
04019004055,2011,304,399,8226992,46060,36.95153708670192
04019004055,2012,290.0,310.0,8226992,46060,35.24982156297223
04019004055,2013,292.0,267.0,8226992,46060,35.49292378064789
04019004055,2014,292.0,245.0,8226992,46060,35.49292378064789
04019004055,2015,301.0,229.0,8226992,46060,36.586883760188414
04019004057,2010,378.0,215.0,3421713,46060,110.47098339340559
04019004057,2011,400,286,3421713,46060,116.90051152741331
04019004057,2012,414.0,292.0,3421713,46060,120.99202943087279
04019004057,2013,428.0,308.0,3421713,46060,125.08354733433224
04019004057,2014,427.0,275.0,3421713,46060,124.79129605551373
04019004057,2015,420.0,326.0,3421713,46060,122.74553710378397
04019004061,2010,336.0,204.0,873856088,46060,0.38450267110801434
04019004061,2011,316,199,873856088,46060,0.3616156073515849
04019004061,2012,307.0,252.0,873856088,46060,0.35131642866119167
04019004061,2013,304.0,280.0,873856088,46060,0.3478833690977272
04019004061,2014,312.0,255.0,873856088,46060,0.357038194600299
04019004061,2015,361.0,284.0,873856088,46060,0.4131115008035511
04019004065,2010,199.0,286.0,1508692,46060,131.90233659355255
04019004065,2011,174,239,1508692,46060,115.331691292855
04019004065,2012,185.0,230.0,1508692,46060,122.62277522516192
04019004065,2013,236.0,304.0,1508692,46060,156.42689163858495
04019004065,2014,260.0,301.0,1508692,46060,172.33471112725462
04019004065,2015,282.0,215.0,1508692,46060,186.91687899186846
04019004066,2010,150.0,179.0,1057208,46060,141.8831488221807
04019004066,2011,152,136,1057208,46060,143.77492413980977
04019004066,2012,183.0,167.0,1057208,46060,173.09744156306044
04019004066,2013,205.0,168.0,1057208,46060,193.90697005698027
04019004066,2014,233.0,156.0,1057208,46060,220.39182450378732
04019004066,2015,255.0,126.0,1057208,46060,241.20135299770718
04019004068,2010,221.0,626.0,4057575,46060,54.46602958663733
04019004068,2011,236,725,4057575,46060,58.162818925096886
04019004068,2012,237.0,766.0,4057575,46060,58.40927154766086
04019004068,2013,250.0,457.0,4057575,46060,61.61315564099247
04019004068,2014,261.0,572.0,4057575,46060,64.32413448919614
04019004068,2015,272.0,579.0,4057575,46060,67.0351133373998
04019004069,2010,221.0,329.0,2067353,46060,106.89998273154126
04019004069,2011,217,335,2067353,46060,104.96514141513326
04019004069,2012,244.0,482.0,2067353,46060,118.02532030088717
04019004069,2013,252.0,551.0,2067353,46060,121.89500293370315
04019004069,2014,270.0,360.0,2067353,46060,130.6017888575391
04019004069,2015,291.0,252.0,2067353,46060,140.75970576868102
04019004071,2010,216.0,298.0,1333184,46060,162.01814603235565
04019004071,2011,232,332,1333184,46060,174.01949018290048
04019004071,2012,242.0,359.0,1333184,46060,181.52033027699102
04019004071,2013,235.0,260.0,1333184,46060,176.26974221112766
04019004071,2014,247.0,403.0,1333184,46060,185.2707503240363
04019004071,2015,240.0,512.0,1333184,46060,180.02016225817292
04019004072,2010,137.0,84.0,1256188,46060,109.06010883721227
04019004072,2011,143,78,1256188,46060,113.836463968769
04019004072,2012,162.0,77.0,1256188,46060,128.961588552032
04019004072,2013,195.0,89.0,1256188,46060,155.23154177559408
04019004072,2014,209.0,136.0,1256188,46060,166.37637041589318
04019004072,2015,209.0,237.0,1256188,46060,166.37637041589318
04019004109,2010,338.0,394.0,778838503,46060,0.433979571757253
04019004109,2011,347,385,778838503,46060,0.4455352408277124
04019004109,2012,369.0,360.0,778838503,46060,0.4737824318888354
04019004109,2013,413.0,378.0,778838503,46060,0.5302768140110813
04019004109,2014,432.0,256.0,778838503,46060,0.5546721153820512
04019004109,2015,422.0,365.0,778838503,46060,0.5418324830815408
04019004110,2010,252.0,862.0,1290022,46060,195.3455057355611
04019004110,2011,255,862,1290022,46060,197.67104747050826
04019004110,2012,248.0,986.0,1290022,46060,192.2447834222982
04019004110,2013,249.0,782.0,1290022,46060,193.01996400061392
04019004110,2014,256.0,870.0,1290022,46060,198.446228048824
04019004110,2015,255.0,802.0,1290022,46060,197.67104747050826
04019004112,2010,233.0,685.0,2161609,46060,107.79007674375893
04019004112,2011,249,608,2161609,46060,115.19197042573379
04019004112,2012,283.0,542.0,2161609,46060,130.92099449993037
04019004112,2013,316.0,341.0,2161609,46060,146.18740021900354
04019004112,2014,331.0,362.0,2161609,46060,153.12667554585497
04019004112,2015,361.0,432.0,2161609,46060,167.00522619955782
04019004115,2010,346.0,2837.0,3179814,46060,108.81139588667764
04019004115,2011,359,3054,3179814,46060,112.89968532750657
04019004115,2012,319.0,2783.0,3179814,46060,100.32033320187911
04019004115,2013,317.0,2649.0,3179814,46060,99.69136559559773
04019004115,2014,308.0,2802.0,3179814,46060,96.86101136733154
04019004115,2015,293.0,2316.0,3179814,46060,92.14375432022125
04019004122,2010,160.0,677.0,3328485,46060,48.06991769528779
04019004122,2011,167,726,3328485,46060,50.172976594456635
04019004122,2012,216.0,764.0,3328485,46060,64.89438888863853
04019004122,2013,263.0,734.0,3328485,46060,79.01492721162931
04019004122,2014,284.0,872.0,3328485,46060,85.32410390913584
04019004122,2015,292.0,1059.0,3328485,46060,87.72759979390023
04019004307,2010,255.0,217.0,5666031,46060,45.00504850750022
04019004307,2011,227,221,5666031,46060,40.063317690990395
04019004307,2012,238.0,193.0,5666031,46060,42.00471194033354
04019004307,2013,260.0,117.0,5666031,46060,45.88750043901984
04019004307,2014,274.0,221.0,5666031,46060,48.35836584727475
04019004307,2015,281.0,268.0,5666031,46060,49.59379855140221
04019004312,2010,353.0,1275.0,5277471,46060,66.88809848505089
04019004312,2011,376,1448,5277471,46060,71.24624654498338
04019004312,2012,386.0,1295.0,5277471,46060,73.14109352756273
04019004312,2013,382.0,1355.0,5277471,46060,72.38315473453099
04019004312,2014,383.0,1299.0,5277471,46060,72.57263943278893
04019004312,2015,408.0,1249.0,5277471,46060,77.30975688923728
04019004316,2010,215.0,254.0,2584820013,46060,0.08317793847102962
04019004316,2011,263,337,2584820013,46060,0.10174789682735252
04019004316,2012,243.0,352.0,2584820013,46060,0.09401041417888464
04019004316,2013,270.0,377.0,2584820013,46060,0.10445601575431628
04019004316,2014,271.0,400.0,2584820013,46060,0.10484288988673968
04019004316,2015,234.0,327.0,2584820013,46060,0.0905285469870741
04019004321,2010,301.0,798.0,2288898,46060,131.50433090509057
04019004321,2011,330,829,2288898,46060,144.17418338431855
04019004321,2012,339.0,735.0,2288898,46060,148.10620656752724
04019004321,2013,330.0,406.0,2288898,46060,144.17418338431855
04019004321,2014,334.0,466.0,2288898,46060,145.9217492435224
04019004321,2015,365.0,407.0,2288898,46060,159.46538465235236
04019004322,2010,391.0,910.0,5411157,46060,72.25811411496655
04019004322,2011,384,1136,5411157,46060,70.96449058861164
04019004322,2012,401.0,1189.0,5411157,46060,74.10614772404496
04019004322,2013,402.0,1284.0,5411157,46060,74.29095108495281
04019004322,2014,442.0,1323.0,5411157,46060,81.68308552126652
04019004322,2015,480.0,1265.0,5411157,46060,88.70561323576455
04019004323,2010,185.0,216.0,8121787,46060,22.77823833597212
04019004323,2011,183,584,8121787,46060,22.53198711071837
04019004323,2012,203.0,687.0,8121787,46060,24.994499363255894
04019004323,2013,224.0,734.0,8121787,46060,27.5801372284203
04019004323,2014,222.0,812.0,8121787,46060,27.333886003166544
04019004323,2015,243.0,611.0,8121787,46060,29.91952386833095
04019004328,2010,249.0,292.0,33306887,46060,7.47593132915724
04019004328,2011,233,295,33306887,46060,6.995550199572839
04019004328,2012,235.0,275.0,33306887,46060,7.055597840770889
04019004328,2013,237.0,270.0,33306887,46060,7.115645481968939
04019004328,2014,212.0,174.0,33306887,46060,6.365049966993313
04019004328,2015,208.0,196.0,33306887,46060,6.244954684597213
04019004330,2010,111.0,69.0,2622679,46060,42.32313599948755
04019004330,2011,100,108,2622679,46060,38.12895135088968
04019004330,2012,114.0,128.0,2622679,46060,43.46700454001424
04019004330,2013,123.0,108.0,2622679,46060,46.898610161594306
04019004330,2014,141.0,76.0,2622679,46060,53.76182140475445
04019004330,2015,155.0,110.0,2622679,46060,59.09987459387901
04019004331,2010,217.0,296.0,5461783,46060,39.73061544188043
04019004331,2011,203,299,5461783,46060,37.16734992950104
04019004331,2012,203.0,347.0,5461783,46060,37.16734992950104
04019004331,2013,226.0,357.0,5461783,46060,41.37842898555289
04019004331,2014,215.0,385.0,5461783,46060,39.364434654397655
04019004331,2015,214.0,301.0,5461783,46060,39.181344260656275
04019004404,2010,275.0,291.0,3595119,46060,76.49260010586576
04019004404,2011,235,255,3595119,46060,65.36640372683074
04019004404,2012,236.0,230.0,3595119,46060,65.64455863630661
04019004404,2013,249.0,222.0,3595119,46060,69.260572459493
04019004404,2014,260.0,245.0,3595119,46060,72.32027646372762
04019004404,2015,272.0,218.0,3595119,46060,75.65813537743813
04019004407,2010,304.0,1313.0,3727285,46060,81.56070705620847
04019004407,2011,319,1142,3727285,46060,85.58508404911349
04019004407,2012,313.0,883.0,3727285,46060,83.97533325195148
04019004407,2013,310.0,1162.0,3727285,46060,83.17045785337048
04019004407,2014,306.0,1272.0,3727285,46060,82.09729065526248
04019004407,2015,290.0,1356.0,3727285,46060,77.80462186283046
04019004412,2010,262.0,178.0,6634017,46060,39.49341703525933
04019004412,2011,297,140,6634017,46060,44.76925518882451
04019004412,2012,296.0,132.0,6634017,46060,44.6185169558655
04019004412,2013,309.0,168.0,6634017,46060,46.578113984332575
04019004412,2014,314.0,203.0,6634017,46060,47.3318051491276
